Position,ISIN,Stock,Name,ISIN_links,Stock_links
2269,VN000000LBC5,LBC,Long Bien Joint Stock Company,/s-detail/5572,/id/2409
2270,VN000000LBE1,LBE,LONG AN SCHOOL BOOK AND EQUIPMENT,/s-detail/697,/id/752
2271,VN000000LBM4,LBM,Lamdong Minerals and Building Materials Join Stock Company,/s-detail/733,/id/788
2272,VN000000LCC3,LCC,Hong Phong Cemet Joint Stock Company,/s-detail/489,/id/543
2273,VN000000LCD1,LCD,Erection Electromechanics Testing Joint Stock Company,/s-detail/104,/id/245
2274,VN000000LCG4,LCG,Licogi 16 Joint Stock Company,/s-detail/865,/id/920
2275,VN000000LCM2,LCM,Lao Cai Mineral Exploitation & Processing Joint Stock Company,/s-detail/1894,/id/1343
2276,VN000000LCS9,LCS,Licogi 16.6 Joint Stock Company,/s-detail/220,/id/374
2277,VN000000LCW1,LCW,Lai Chau Clean Water Joint Stock Company,/s-detail/4331,/id/2137
2278,VN000000LDG2,LDG,LDG Investment Joint Stock Company,/s-detail/3249,/id/1951
2279,VN000000LDP3,LDP,Lamdong Pharmaceutical Joint Stock Company,/s-detail/629,/id/682
2280,VN000000LDU3,LDU,Long Dien Urban Development Services And Investment Joint Stock Company,/s-detail/10491,/id/2732
2281,VN000000LDW9,LDW,Lam Dong Water Supply And Sewerage Joint Stock Company,/s-detail/6631,/id/2534
2282,VN000000LEC9,LEC,Central Power Real Estate Joint Stock Company,/s-detail/4100,/id/2087
2283,VN000000LG94,LG9,Mechanized Construction And Installation Joint Stock Company,/s-detail/5791,/id/2445
2284,VN000000LGC4,LGC,CII Bridges and Roads,/s-detail/918,/id/975
2285,VN000000LGL5,LGL,LongGiang Investment and Urban Development Joint Stock Company,/s-detail/85,/id/224
2286,VN000000LGM3,LGM,Leather Footwear and Garment Making Exporting Corporation,/s-detail/2308,/id/1668
2287,VN000000LHC2,LHC,LAM DONG INVESTMENT AND HYDRAULIC CONSTRUCTION JOINT-STOCK COMPANY,/s-detail/698,/id/753
2288,VN000000LHG3,LHG,LONG HAU CORPORATION,/s-detail/587,/id/640
2289,VN000000LIC0,LIC,Licogi Corporation - JSC,/s-detail/5134,/id/2355
2290,VN000000LIG1,LIG,Licogi 13 Joint Stock Company,/s-detail/454,/id/508
2291,VN000000LIX6,LIX,Lix Detergent Joint Stock Company,/s-detail/860,/id/915
2292,VN000000LKW4,LKW,Long Khanh Water Supply Joint Stock Company,/s-detail/1917,/id/1361
2293,VN000000LLM3,LLM,Vietnam Machinery Installation Corporation - JSC,/s-detail/4891,/id/2327
2294,VN000000LM39,LM3,LILAMA 3 Joint Stock Company,/s-detail/1404,/id/1130
2295,VN000000LM70,LM7,Lilama 7 Joint Stock Company,/s-detail/458,/id/512
2296,VN000000LM88,LM8,Lilama 18 Joint Stock Company,/s-detail/655,/id/708
2297,VN000000LMC2,LMC,Latca Mineral Joint Stock Company,/s-detail/5615,/id/2415
2298,VN000000LMH1,LMH,Landmark Holding Join Stock Company,/s-detail/6972,/id/2554
2299,VN000000LMI9,LMI,IDICO Machinery Erection Construction Investment Joint – Stock Company,/s-detail/4599,/id/2254
2300,VN000000LMR0,LMR,Lien Minh Corporation,/s-detail/1720,/id/1255
2301,VN000000LNC0,LNC,Le Ninh Joint Stock Company,/s-detail/7651,/id/2596
2302,VN000000LO52,LO5,Lilama 5 Joint Stock company,/s-detail/97,/id/238
2303,VN000000LPB7,LPB,Lien Viet Post Joint Stock Commercial Bank,/s-detail/5571,/id/2408
2304,VN000000LPT9,LPT,Lap Phuong Thanh Production And Trading Joint Stock Company,/s-detail/16734,/id/5058
2305,VN000000LQN0,LQN,Licogi Quang Ngai Joint Stock Company,/s-detail/3578,/id/2001
2306,VN000000LSG0,LSG,Sai Gon Vi na Land Joint Stock Company,/s-detail/2385,/id/1746
2307,VN000000LSS5,LSS,Lam Son Sugar JSC,/s-detail/1372,/id/1013
2308,VN000000LTC7,LTC,Low Current Telecom Joint Stock Company,/s-detail/1378,/id/157
2309,VN000000LTG8,LTG,Loc Troi Group Joint - Stock Company,/s-detail/5292,/id/2367
2310,VN000000LTQ7,LTQ,Nguyen Van Troi Forestry One Member Limited Company (Full name after equitization: Nguyen Van Troi Forestry Joint Stock Company),/s-detail/8811,/id/2678
2311,VN000000LUT9,LUT,LUONG TAI INVESTMENT CONSTRUCTION JOINT STOCK COMPANY,/s-detail/700,/id/755
2312,VN000000LVN0,LVN,Viet Nam Wool Joint Stock Company,/s-detail/2406,/id/1767
2313,VN000000LWS7,LWS,Lao Cai Clean Water Supply Joint Stock Company,/s-detail/4666,/id/2296
2314,VN000000LYF0,LYF,Luong Yen Food Company Limited (Full name after equitization: Luong Yen Food Joint Stock Company),/s-detail/18301,/id/5606
2315,VN000000M100,M10,Garment 10 Corporation - Joint Stock Company,/s-detail/6254,/id/2508
2316,VN000000M266,M26,126 Investment Business and Construction Joint Stock Company,/s-detail/3739,/id/2025
2317,VN000000MA16,MA1,Machinery Joint Stock Company,/s-detail/10792,/id/2748
2318,VN000000MAC5,MAC,Marine Supply and Engineering Joint Stock Company,/s-detail/484,/id/538
2319,VN000MAFPF14,MAFPF1,Công ty TNHH Quản Lý Quỹ MANULIFE Việt Nam,/s-detail/819,/id/874
2320,VN000000MAS1,MAS,DaNang Airports Services Joint Stock Company,/s-detail/219,/id/373
2321,VN000000MAX1,MAX,Huu nghi Vinh Sinh Mining and Mecanic JSC,/s-detail/493,/id/547
2322,VN000000MBB5,MBB,Military Commercial Joint - Stock Bank,/s-detail/1908,/id/1353
2323,VN000000MBG4,MBG,MBG Group Joint Stock Company,/s-detail/3017,/id/1915
2324,VN000000MBN0,MBN,Bac Ninh Urban Environment And Public Works Joint Stock Company,/s-detail/6251,/id/2505
2325,VN000000MBS9,MBS,MB Securities Joint Stock Company,/s-detail/3771,/id/2027
2326,VN000000MC30,MC3,Minerals Joint Stock Company No3 – Vimico,/s-detail/4056,/id/2073
2327,VN000000MCC1,MCC,High - Grade Brick -Tile Joint Stock Co.,/s-detail/694,/id/749
2328,VN000000MCD9,MCD,Dongha Environment and Urban Works Jointstock Company,/s-detail/18827,/id/5788
2329,VN000000MCF4,MCF,Mechanics Construction and Foodstuff Joint Stock Company,/s-detail/1491,/id/1218
2330,VN000000MCG2,MCG,MCG Energy And Real Estate Joint Stock Company,/s-detail/562,/id/615
2331,VN000000MCH0,MCH,Masan Consumer Corporation,/s-detail/4534,/id/2204
2332,VN000000MCI8,MCI,IDICO Material development and construction investment Joint Stock Company,/s-detail/3289,/id/1954
2333,VN000000MCJ6,MCJ,Machinery and Spare Part Joint Stock Company,/s-detail/1406,/id/1132
2334,VN000000MCL2,MCL,Chi Linh Building Materials and House Development Joint Stock Company,/s-detail/130,/id/271
2335,VN000000MCM0,MCM,MocChau Dairy Cattle Breeding Joint Stock Company,/s-detail/12293,/id/2800
2336,VN000000MCO6,MCO,BDC Viet Nam Construction And Investment Joint Stock Company,/s-detail/151,/id/293
2337,VN000000MCP3,MCP,My Chau Pringting & Packaging,/s-detail/673,/id/728
2338,VN000000MCS7,MCS,Mechanized Construction Joint Stock Company,/s-detail/511,/id/565
2339,VN000000MCT5,MCT,Material Trading And Construction Joint Stock Company,/s-detail/4540,/id/2210
2340,VN000000MCV1,MCV,Cavico Viet Nam Mining And Construction Joint Stock Company,/s-detail/459,/id/513
2341,VN000000MDA3,MDA,Dong Anh Urban Environment Joint Stock Company,/s-detail/5511,/id/2403
2342,VN000000MDC9,MDC,Vinacomin - Mong Duong Coal Joint Stock Company,/s-detail/221,/id/375
2343,VN000000MDD7,MDD,MaiDong Joint Stock Company,/s-detail/16781,/id/5096
2344,VN000000MDF2,MDF,Geruco-Quang Tri Wood Joint-Stock Company,/s-detail/121,/id/262
2345,VN000000MDG0,MDG,Mien Dong Joint Stock Company,/s-detail/1436,/id/1165
2346,VN000000MDN6,MDN,Dong Nai Garment Corporation,/s-detail/7231,/id/2567
2347,VN000000MDT3,MDT,Vinacomin – Mineral Mechanic and Shipbulding Joint Stock Company,/s-detail/5332,/id/2370
2348,VN000000MEC7,MEC,Song Da Mechanical - Assembling Joint Stock Company,/s-detail/1407,/id/1133
2349,VN000000MED5,MED,Mediplantex National Pharmaceutical Joint Stock Company,/s-detail/1975,/id/1389
2350,VN000000MEF0,MEF,Meinfa Joint Stock Company,/s-detail/469,/id/523
2351,VN000000MEG8,MEG,Megram Joint stock company,/s-detail/3353,/id/1967
2352,VN000000MEL8,MEL,Me Lin Steel Joint Stock Company,/s-detail/5611,/id/2411
2353,VN000000MES3,MES,"Mechanial, Engineering Service Joint Stock Company",/s-detail/4505,/id/2189
2354,VN000000MEY1,MEY,Meey Land Group Joint Stock Company,/s-detail/21069,/id/6712
2355,VN000000MFS0,MFS,Mobifone Technical Services Joint Stock Company,/s-detail/2494,/id/1867
2356,VN000000MGC2,MGC,Vinacomin – Mining Geology Joint Stock Company,/s-detail/3992,/id/2053
2357,VN000000MGG3,MGG,Duc Giang Corporation,/s-detail/5151,/id/2358
2358,VN000000MH35,MH3,Binh Long Rubber Industrial Park Corporation,/s-detail/3328,/id/1959
2359,VN000000MHC0,MHC,MHC Joint Stock Company,/s-detail/1408,/id/1134
2360,VN000000MHL1,MHL,MINH HUU LIEN JOINT STOCK COMPANY,/s-detail/676,/id/731
2361,VN000000MHP2,MHP,Viet Tri Enviroment And Service Joint Stock Company,/s-detail/12239,/id/2792
2362,VN000000MHY4,MHY,Hung Yen Urban Environment And Public Works Joint Stock Company,/s-detail/8771,/id/2672
2363,VN000000MIC8,MIC,Quang Nam Mineral Industry Corporation,/s-detail/648,/id/701
2364,VN000000MIE4,MIE,Machines and Industrial Equipment Corporation,/s-detail/5591,/id/2410
2365,VN000000MIG9,MIG,Military Insurance Corporation,/s-detail/5012,/id/2338
2366,VN000000MIH7,MIH,HaNam Import Export Mineral Joint Stock Company,/s-detail/512,/id/566
2367,VN000000MIM7,MIM,Mineral And Mechanical Joint Stock Company,/s-detail/169,/id/316
2368,VN000000MJC6,MJC,Moc Hoa trading Joint Stock Company,/s-detail/777,/id/832
2369,VN000000MKP6,MKP,Mekophar Chemical Pharmaceutical Joint Stock Company,/s-detail/820,/id/875
2370,VN000000MKT8,MKT,Minh Khai Textile Joint Stock Company,/s-detail/3672,/id/2010
2371,VN000000MKV4,MKV,Cai Lay Veterinary Pharmaceutical JSC,/s-detail/671,/id/726
2372,VN000000MLC2,MLC,Lao Cai Urban Environment Joint Stock Company,/s-detail/4553,/id/2220
2373,VN000000MLG3,MLG,Mai Linh Group,/s-detail/1750,/id/1277
2374,VN000000MLN9,MLN,Mai Linh North Joint Stock Company,/s-detail/4831,/id/2321
2375,VN000000MLS8,MLS,Mitraco Livestock Joint Stock Company,/s-detail/4315,/id/2125
2376,VN000000MMC0,MMC,Mangannese Mineral Joint Stock Company,/s-detail/536,/id/590
2377,VN000000MML1,MML,Masan MeatLife Corporation,/s-detail/9861,/id/2711
2378,VNMML1210211,MML121021,Masan Meatlife Corporation,/s-detail/21133,/id/6728
2379,VN000000MNB0,MNB,Nha Be Garment Corporation – Joint Stock Company,/s-detail/2471,/id/1838
2380,VN000000MNC8,MNC,Mai Linh Central Joint Stock Company,/s-detail/331,/id/491
2381,VN000000MND6,MND,Nam Dinh Environment Joint Stock Company,/s-detail/5416,/id/2385
2382,VN000000MPC3,MPC,Minh Phu Seafood Joint Stock Company,/s-detail/919,/id/976
2383,VN000000MPT7,MPT,MPT Group Joint Stock Company,/s-detail/3452,/id/1977
2384,VN000000MPY7,MPY,Phu Yen Town Environment Joint Stock Company,/s-detail/4971,/id/2335
2385,VN000000MQB3,MQB,Quang Binh Environment and Urban Development Joint Stock Company,/s-detail/5692,/id/2426
2386,VN000000MQN8,MQN,Quang Ngai Urban Environment Joint Stock Company,/s-detail/7012,/id/2558
2387,VN000000MRF2,MRF,Merufa Joint Stock Company,/s-detail/5673,/id/2423
2388,VN000000MSB9,MSB,Vietnam Maritime Commercial Joint Stock Bank,/s-detail/12308,/id/2803
2389,VN000000MSC7,MSC,PhuNhuan Service Joint Stock Company,/s-detail/4363,/id/2147
2390,VN000000MSH6,MSH,Song Hong Garment Joint Stock Company,/s-detail/7934,/id/2623
2391,VN000000MSI4,MSI,KB Securities VietNam Joint Stock Company,/s-detail/4193,/id/2095
2392,VN000000MSN4,MSN,Masan Group Corporation,/s-detail/735,/id/790
2393,VN0MSN117186,MSN11718,Masan Group Corporation,/s-detail/6019,/id/790
2394,VN0MSN117194,MSN11719,Masan Group Corporation,/s-detail/6231,/id/790
2395,VN0MSN119067,MSN11906,Masan Group Corporation,/s-detail/9611,/id/790
2396,VNMSN1200074,MSN120007,Masan Group Corporation,/s-detail/21989,/id/790
2397,VNMSN1200082,MSN120008,Masan Group Corporation,/s-detail/21961,/id/790
2398,VNMSN1200090,MSN120009,Masan Group Corporation,/s-detail/21962,/id/790
2399,VN0MSN120016,MSN12001,Masan Group Corporation,/s-detail/10771,/id/790
2400,VNMSN1200108,MSN120010,Masan Group Corporation,/s-detail/21990,/id/790
2401,VNMSN1200116,MSN120011,Masan Group Corporation,/s-detail/21355,/id/790
2402,VNMSN1200124,MSN120012,Masan Group Corporation,/s-detail/21340,/id/790
2403,VN0MSN120024,MSN12002,Masan Group Corporation,/s-detail/10951,/id/790
2404,VN0MSN120032,MSN12003,Masan Group Corporation,/s-detail/11371,/id/790
2405,VN0MSN120057,MSN12005,Masan Group Corporation,/s-detail/12408,/id/790
2406,VNMSN1210131,MSN121013,Masan Group Corporation,/s-detail/21341,/id/790
2407,VNMSN1210149,MSN121014,Masan Group Corporation,/s-detail/21343,/id/790
2408,VNMSN1210156,MSN121015,Masan Group Corporation,/s-detail/21342,/id/790
2409,VN000000MSR5,MSR,Masan High-Tech Materials Corporation,/s-detail/3354,/id/1968
2410,VN0MSR116069,MSR11606,Thai Nguyen Trading and Investment Company Limited,/s-detail/4716,/id/2302
2411,VNMSR1180012,MSR118001,Masan High-Tech Materials Corporation,/s-detail/8591,/id/1968
2412,VN0MSR118081,MSR11808,Masan High-Tech Materials Corporation,/s-detail/8234,/id/1968
2413,VN000000MST1,MST,MST Investment Joint Stock Company,/s-detail/3932,/id/2042
2414,VN000000MT98,MT9,319 Central Joint Stock Company,/s-detail/7891,/id/2618
2415,VN000000MTA9,MTA,Ha Tinh Minerals And Trading Joint Stock Corporation,/s-detail/3139,/id/1934
2416,VN000000MTB7,MTB,Thai Binh Environment And Urban Projects Joint Stock Company,/s-detail/12183,/id/2789
2417,VN000000MTC5,MTC,My Tra Tourist Joint Stock Company,/s-detail/1893,/id/1342
2418,VN000000MTG6,MTG,MT Gas Joint Stock Company,/s-detail/821,/id/876
2419,VN000000MTH4,MTH,Ha Dong Environment Public Service Joint Stock Company,/s-detail/68,/id/202
2420,VN000000MTL6,MTL,Tu Liem Urban Environment Service Joint Stock Company,/s-detail/3915,/id/2040
2421,VN000000MTM4,MTM,Central Mining and Mineral Import Export Joint Stock Company,/s-detail/2756,/id/1892
2422,VN000000MTP7,MTP,Medipharco Pharmaceutical Joint Stock Company,/s-detail/1409,/id/1135
2423,VN000000MTS1,MTS,Vinacomin – Materials Trading Joint Stock Company,/s-detail/4556,/id/2223
2424,VN000000MTV5,MTV,Vung Tau Environment Services And Urban Project Joint Stock Company,/s-detail/4734,/id/2316
2425,VN000000MVB3,MVB,Vinacomin – Viet Bac Mining Industry Holding Corporation,/s-detail/4042,/id/2062
2426,VN000000MVC1,MVC,Binh Duong Building Materials And Construction Corporation,/s-detail/4728,/id/2312
2427,VN000000MVN8,MVN,Vietnam Maritime Corporation,/s-detail/7791,/id/2613
2428,VN000000MVY5,MVY,Vinh Yen Environment and Urban Service Joint Stock Company,/s-detail/2404,/id/1765
2429,VN000000MWG0,MWG,Mobile World Investment Corporation,/s-detail/2167,/id/1526
2430,VN000000MXC7,MXC,Mua Xuan Agriculture Center,/s-detail/12307,/id/2802
2431,VN000000NAB5,NAB,Nam A Commercial Joint Stock Bank,/s-detail/11831,/id/2783
2432,VN000000NAC3,NAC,National of General Construction Consultants Joint Stock Company,/s-detail/1677,/id/1230
2433,VN000000NAF6,NAF,Nafoods Group Joint Stock Company,/s-detail/3372,/id/1970
2434,VN000000NAG4,NAG,Nagakawa Vietnam JSC,/s-detail/485,/id/539
2435,VN000000NAP5,NAP,Nghe Tinh Port Joint Stock Company,/s-detail/3492,/id/1983
2436,VN000000NAS9,NAS,NoiBai Airport Services Joint Stock Company,/s-detail/2369,/id/1729
2437,VN000000NAU5,NAU,Nghe An Urban Environment And Works Joint Stock Company,/s-detail/6252,/id/2506
2438,VN000000NAV3,NAV,Nam Viet Joint Stock Company,/s-detail/677,/id/732
2439,VN000000NAW1,NAW,Nghe An Water Supply Joint Stock Company,/s-detail/5374,/id/2376
2440,VN000000NBB3,NBB,NBB INVESTMENT CORPORATION,/s-detail/822,/id/877
2441,VN000000NBC1,NBC,Vinacomin NuiBeo Coal Joint Stock company,/s-detail/26,/id/160
2442,VN000000NBE7,NBE,North Books and Educational Equipment Joint Stock Company,/s-detail/5413,/id/2382
2443,VN000000NBP3,NBP,NinhBinh Thermal Power Joint Stock Company,/s-detail/56,/id/190
2444,VN000000NBR9,NBR,Nghia Binh Rail Way Joint Stock Company,/s-detail/4055,/id/2072
2445,VN000000NBS7,NBS,Nghean bus station Joint Stock Company,/s-detail/65,/id/199
2446,VN000000NBT5,NBT,Ben Tre Water Supply And Sewerage Joint Stock Company,/s-detail/4053,/id/2071
2447,VN000000NBW9,NBW,NHA BE WATER SUPPLY JOINT STOCK COMPANY,/s-detail/703,/id/758
2448,VN000000NCP1,NCP,TKV-Cam Pha Thermal Power Joint-Stock Company,/s-detail/3754,/id/2026
2449,VN000000NCS5,NCS,NoiBai Catering Services Joint Stock Company,/s-detail/520,/id/574
2450,VN000000NCT3,NCT,Noi Bai Cargo Terminal Services Joint Stock Company,/s-detail/2488,/id/1861
2451,VN000000ND20,ND2,North Electricity Development And Investment Joint Stock Company No 2,/s-detail/161,/id/305
2452,VN000000NDC7,NDC,Nam Duoc Joint Stock Company,/s-detail/170,/id/317
2453,VN000000NDF0,NDF,Nam Dinh Export Foodstuff and Agricultural Products Processing Joint Stock Company,/s-detail/2449,/id/1816
2454,VN000000NDN4,NDN,Danang Housing Investment Development Joint Stock Company,/s-detail/1732,/id/1263
2455,VN000000NDP9,NDP,National Day Pharmaceutical Joint Stock Company,/s-detail/3491,/id/1982
2456,VN000000NDT1,NDT,Nam Dinh Textile Garment Join Stock Corporation,/s-detail/7472,/id/2588
2457,VN000000NDW5,NDW,Nam Dinh Water Supply Joint Stock Company,/s-detail/8694,/id/2667
2458,VN000000NDX3,NDX,Danang Housing Development Joint Stock Company,/s-detail/2192,/id/1552
2459,VN000000NED3,NED,North-West Electric Investment And Development Joint Stock Company,/s-detail/5613,/id/2413
2460,VN000000NET9,NET,Net Detergent Joint Stock Company,/s-detail/604,/id/657
2461,VN000000NFC2,NFC,Ninh Binh Phosphate Fertilizer Joint Stock Company,/s-detail/2307,/id/1667
2462,VN000000NGC0,NGC,Ngo Quyen Processing Export Joint Stock company,/s-detail/702,/id/757
2463,VN000000NHA2,NHA,Ha Noi South Housing and Urban Development Corporation,/s-detail/126,/id/267
2464,VN000000NHC8,NHC,Nhi Hiep Brick-Tile Joint Stock Company,/s-detail/1718,/id/1253
2465,VN000000NHG9,NHG,Ha Giang Water Supply and Drainage joint stock company,/s-detail/3799,/id/2033
2466,VN000000NHH7,NHH,HaNoi Plastics Joint Stock Company,/s-detail/5291,/id/2366
2467,VN000000NHN5,NHN,Hanoi Southern City Development Joint Stock Company,/s-detail/1914,/id/1358
2468,VN000000NHP0,NHP,NHP Production Import - Export Joint Stock Company,/s-detail/2784,/id/1897
2469,VN000000NHS4,NHS,Ninh Hoa Sugar Joint Stock Company,/s-detail/607,/id/660
2470,VN000000NHT2,NHT,Nam Hoa Trading & Production Corporation,/s-detail/4811,/id/2320
2471,VN000000NHV8,NHV,NHV Investment Jont Stock Company,/s-detail/4510,/id/2194
2472,VN000000NHW6,NHW,Ngo Han Joint Stock Company,/s-detail/588,/id/641
2473,VN000000NIC6,NIC,Nhon Trach Investment Joint Stock Company,/s-detail/5731,/id/2431
2474,VN000000NIS2,NIS,Network Infrastructure Services Joint Stock Company,/s-detail/30,/id/164
2475,VN000000NJC4,NJC,Nam Dinh Garment Joint Stock Company,/s-detail/10893,/id/2756
2476,VN000000NKD0,NKD,North Kinhdo Food Joint Stock Company,/s-detail/197,/id/347
2477,VN000000NKG3,NKG,NamKim Steel Joint Stock Company,/s-detail/1480,/id/1207
2478,VN000000NLC0,NLC,Naloi Hydropower Joint Stock Company,/s-detail/171,/id/318
2479,VN000000NLG1,NLG,Nam Long Investment Corporation,/s-detail/2102,/id/1460
2480,VN000000NLS6,NLS,Lang Son Water Supply and Drainage Joint Stock Company,/s-detail/4103,/id/2088
2481,VN000000NMK1,NMK,Civil Engineering Construction Joint Stock Company No 510,/s-detail/920,/id/977
2482,VN000000NNB8,NNB,Ninh Binh Clean Water Joint Stock Company,/s-detail/4075,/id/2080
2483,VN000000NNC6,NNC,Nui Nho Stone Joint Stock Company,/s-detail/921,/id/978
2484,VN000000NNG7,NNG,Ngoc Nghia Industry – Service - Trading Stock Company,/s-detail/2418,/id/1779
2485,VN000000NNQ6,NNQ,Quang Nam Agriculture and Forestry Seed Center (Full enterprise name after equitization: Quang Nam Agricultural Seed Joint Stock Company),/s-detail/10294,/id/2725
2486,VN000000NNT0,NNT,Ninh Thuan Water Supply Joint Stock Company,/s-detail/704,/id/759
2487,VN000000NOS0,NOS,Oriental Shipping and Trading Joint Stock Company,/s-detail/1461,/id/1136
2488,VN000000NPH0,NPH,Nha Trang Post Hotel Joint stock company,/s-detail/3451,/id/1976
2489,VN0NPM118047,NPM11804,Nui Phao Mining Company Ltd,/s-detail/8233,/id/2640
2490,VN0NPM118054,NPM11805,Nui Phao Mining Company Ltd,/s-detail/8093,/id/2640
2491,VN0NPM119078,NPM11907,Nui Phao Mining Company Ltd,/s-detail/9931,/id/2640
